"gender","age","country","education","undergraduate_major","job_role","industry","years_experience","ML_atwork","Activities_Analyze.and.understand.data.to.influence.product.or.business.decisions","Activities_Build.and.or.run.a.machine.learning.service.that.operationally.improves.my.product.or.workflows","Activities_Build.and.or.run.the.data.infrastructure.that.my.business.uses.for.storing..analyzing..and.operationalizing.data","Activities_Build.prototypes.to.explore.applying.machine.learning.to.new.areas","Activities_Do.research.that.advances.the.state.of.the.art.of.machine.learning","Activities_None.of.these.activities.are.an.important.part.of.my.role.at.work","Notebooks_Kaggle.Kernels","Notebooks_Google.Colab","Notebooks_Azure.Notebook","Notebooks_Google.Cloud.Datalab","Notebooks_JupyterHub.Binder","Notebooks_None","cloud_Google.Cloud.Platform..GCP.","cloud_Amazon.Web.Services..AWS.","cloud_Microsoft.Azure","cloud_IBM.Cloud","cloud_Alibaba.Cloud","cloud_I.have.not.used.any.cloud.providers","Programming_Python","Programming_R","Programming_SQL","Programming_Bash","Programming_Java","Programming_Javascript.Typescript","Programming_Visual.Basic.VBA","Programming_C.C..","Programming_MATLAB","Programming_Scala","Programming_Julia","Programming_SAS.STATA","Programming_language_used_most_often","ML_framework_Scikit.Learn","ML_framework_TensorFlow","ML_framework_Keras","ML_framework_PyTorch","ML_framework_Spark.MLlib","ML_framework_H20","ML_framework_Caret","ML_framework_Xgboost","ML_framework_randomForest","ML_framework_None","Visualization_ggplot2","Visualization_Matplotlib","Visualization_Altair","Visualization_Shiny","Visualization_Plotly","Visualization_None","percent_actively.coding","How.long.have.you.been.writing.code.to.analyze.data.","For.how.many.years.have.you.used.machine.learning.methods..at.work.or.in.school..","Do.you.consider.yourself.to.be.a.data.scientist.","data_Categorical.Data","data_Genetic.Data","data_Geospatial.Data","data_Image.Data","data_Numerical.Data","data_Sensor.Data","data_Tabular.Data","data_text.Data","data_Time.Series.Data","data_Video.Data","explainability.model_Examine.individual.model.coefficients","explainability.model_examine.feature.correlations","explainability.model_Examine.feature.importances","explainability.model_Create.partial.dependence.plots","explainability.model_LIME.functions","explainability.model_SHAP.functions","explainability.model_None.I.do.not.use.these.model.explanation.techniques","wage","outlier_flag","disporve_outlier_flag"
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","We are exploring ML methods (and may one day put a model into production)",0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,"Python",1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,"50% to 74% of my time","1-2 years","1-2 years","Probably yes",1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","2-3","We use ML methods for generating insights (but do not put working models into production)",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,"Python",1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,"50% to 74% of my time","1-2 years","1-2 years","Definitely not",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,3235.28240062296,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","1-2","We are exploring ML methods (and may one day put a model into production)",1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,"Javascript/Typescript",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1% to 25% of my time","1-2 years","1-2 years","Probably not",1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,4241.30462482572,FALSE,FALSE
"Female","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,"Python",1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,"50% to 74% of my time","1-2 years","2-3 years","Definitely yes",1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,FALSE,TRUE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","2-3","I do not know",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Python",1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,"50% to 74% of my time","1-2 years","1-2 years","Probably yes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4222.72496111691,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,"Python",1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Probably yes",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4027.74866856635,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"Python",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Probably not",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4459.50918458402,FALSE,FALSE
"Male","18-21","India","Master’s degree","Mathematics or statistics","Student","I am a student","0-1","I do not know",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,"R",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,"25% to 49% of my time","1-2 years","< 1 year","Definitely not",1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","Germany","Bachelor’s degree","Computer science (software engineering, etc.)","Student","Shipping/Transportation","2-3","No (we do not use ML methods)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,"Java",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"25% to 49% of my time","I have never written code but I want to learn","I have never studied machine learning but plan to learn in the future","Probably not",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6819.2975576967,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Engineering (non-computer focused)","Student","I am a student","15-20","I do not know",0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,"C/C++",1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,"1% to 25% of my time","< 1 year","1-2 years","Probably not",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4167.05149691552,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,"C/C++",1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,"75% to 99% of my time","1-2 years","1-2 years","Maybe",1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,3884.41486470401,FALSE,TRUE
"Male","18-21","India","Some college/university study without earning a bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","We are exploring ML methods (and may one day put a model into production)",1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Python",1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,"50% to 74% of my time","< 1 year","< 1 year","Probably not",1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,3245.5874402076,FALSE,FALSE
"Female","18-21","India","Professional degree","Computer science (software engineering, etc.)","Software Engineer","Computers/Technology","1-2","We are exploring ML methods (and may one day put a model into production)",0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,"Java",1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,"75% to 99% of my time","3-5 years","2-3 years","Probably yes",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4602.24560834467,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,"50% to 74% of my time","< 1 year","< 1 year","Probably not",1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,3373.26893769205,FALSE,FALSE
"Female","18-21","Other","Bachelor’s degree","Computer science (software engineering, etc.)","Other","Computers/Technology","0-1","We are exploring ML methods (and may one day put a model into production)",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"C#/.NET",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"25% to 49% of my time","< 1 year","< 1 year","Maybe",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3998.30796569586,FALSE,FALSE
"Female","18-21","Indonesia","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","15-20","No (we do not use ML methods)",1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,"75% to 99% of my time","< 1 year","< 1 year","Definitely yes",1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,5474.83288589865,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Other","Student","I am a student","0-1","I do not know",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","1-2 years","Definitely yes",0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,3299.47973415256,FALSE,FALSE
"Female","18-21","France","Master’s degree","Mathematics or statistics","Student","I am a student","3-4","We are exploring ML methods (and may one day put a model into production)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"R",0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,"75% to 99% of my time","1-2 years","< 1 year","Probably yes",1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4106.5881550312,FALSE,FALSE
"Male","18-21","China","Bachelor’s degree","Information technology, networking, or system administration","Student","I am a student","11-15","We recently started using ML methods (i.e., models in production for less than 2 years)",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,"Java",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,"50% to 74% of my time","< 1 year","< 1 year","Probably not",0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,74919.3725325167,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","No (we do not use ML methods)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,"C/C++",0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,"25% to 49% of my time","1-2 years","< 1 year","Probably yes",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,5041.36862978339,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","No (we do not use ML methods)",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,"Python",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"50% to 74% of my time","< 1 year","I have never studied machine learning but plan to learn in the future","Definitely not",0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,5816.45275838673,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Engineering (non-computer focused)","Student","I am a student","0-1","No (we do not use ML methods)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,"Python",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Probably not",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5259.93136316538,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,"Python",1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"50% to 74% of my time","1-2 years","1-2 years","Probably not",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5146.47708646953,FALSE,FALSE
"Female","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"Python",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"50% to 74% of my time","1-2 years","1-2 years","Maybe",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE
"Male","18-21","Hong Kong (S.A.R.)","Bachelor’s degree","Computer science (software engineering, etc.)","Student","Marketing/CRM","0-1","No (we do not use ML methods)",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,"Java",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Probably yes",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,16159.8674096167,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Software Engineer","Shipping/Transportation","0-1","No (we do not use ML methods)",0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Javascript/Typescript",1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,"75% to 99% of my time","1-2 years","1-2 years","Probably yes",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","Computers/Technology","0-1","We are exploring ML methods (and may one day put a model into production)",0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1% to 25% of my time","1-2 years","1-2 years","Definitely yes",0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,FALSE,FALSE
"Female","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","Computers/Technology","0-1","I do not know",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,"Python",1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,"50% to 74% of my time","< 1 year","< 1 year","Definitely yes",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3549.7823888436,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","1-2","No (we do not use ML methods)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,"Python",1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"25% to 49% of my time","1-2 years","< 1 year","Maybe",1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","2-3","No (we do not use ML methods)",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Probably not",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","China","Bachelor’s degree","Physics or astronomy","Student","I am a student","11-15","No (we do not use ML methods)",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Python",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Probably not",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3383.46699532121,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Medical or life sciences (biology, chemistry, medicine, etc.)","Data Scientist","Computers/Technology","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Python",1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,"25% to 49% of my time","1-2 years","1-2 years","Definitely yes",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5846.7328492552,FALSE,TRUE
"Male","18-21","India","Bachelor’s degree","Information technology, networking, or system administration","Student","I am a student","1-2","No (we do not use ML methods)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,"Python",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Definitely not",0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","Computers/Technology","0-1","We are exploring ML methods (and may one day put a model into production)",0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,"Python",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"50% to 74% of my time","< 1 year","< 1 year","Maybe",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","A business discipline (accounting, economics, finance, etc.)","Data Analyst","Computers/Technology","0-1","No (we do not use ML methods)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"R",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"1% to 25% of my time","< 1 year","I have never studied machine learning but plan to learn in the future","Definitely not",1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,6601.77923832089,FALSE,FALSE
"Male","18-21","India","Master’s degree","Medical or life sciences (biology, chemistry, medicine, etc.)","Student","I am a student","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"PHP",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1% to 25% of my time","I have never written code but I want to learn","I have never studied machine learning but plan to learn in the future","Maybe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5831.33844286203,FALSE,TRUE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","We are exploring ML methods (and may one day put a model into production)",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,"Python",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"25% to 49% of my time","< 1 year","I have never studied machine learning but plan to learn in the future","Probably yes",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3961.41556091607,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Data Engineer","Hospitality/Entertainment/Sports","0-1","We are exploring ML methods (and may one day put a model into production)",0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Python",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"25% to 49% of my time","1-2 years","1-2 years","Maybe",0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,FALSE,FALSE
"Male","18-21","Viet Nam","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","We are exploring ML methods (and may one day put a model into production)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,"Java",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"50% to 74% of my time","< 1 year","< 1 year","Maybe",1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6690.98236318678,FALSE,FALSE
"Male","18-21","Japan","Bachelor’s degree","Physics or astronomy","Student","Computers/Technology","1-2","We are exploring ML methods (and may one day put a model into production)",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"C/C++",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"25% to 49% of my time","< 1 year","< 1 year","Definitely not",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3582.95121695846,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Data Scientist","I am a student","0-1","We are exploring ML methods (and may one day put a model into production)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"Python",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Definitely yes",0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","2-3","We are exploring ML methods (and may one day put a model into production)",1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"Python",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,"75% to 99% of my time","3-5 years","2-3 years","Probably yes",0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,136706.001869403,TRUE,FALSE
"Male","18-21","India","Master’s degree","Other","Student","I am a student","0-1","I do not know",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"R",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,"1% to 25% of my time","< 1 year","I have never studied machine learning but plan to learn in the future","Probably not",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4037.53074072301,FALSE,FALSE
"Male","18-21","Indonesia","Bachelor’s degree","Computer science (software engineering, etc.)","Software Engineer","Computers/Technology","0-1","I do not know",1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Javascript/Typescript",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"75% to 99% of my time","< 1 year","< 1 year","Probably not",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","India","Some college/university study without earning a bachelor’s degree","Computer science (software engineering, etc.)","Student","Other","0-1","I do not know",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"Python",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"50% to 74% of my time","< 1 year","< 1 year","Maybe",1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,5863.69441635907,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Information technology, networking, or system administration","Data Analyst","I am a student","0-1","I do not know",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,"Python",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"100% of my time","3-5 years","1-2 years","Definitely yes",0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5952.22602412105,FALSE,FALSE
"Male","18-21","Japan","Bachelor’s degree","Mathematics or statistics","Student","I am a student","3-4","I do not know",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,"Python",1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Probably yes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Female","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","We are exploring ML methods (and may one day put a model into production)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,"C/C++",1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Definitely yes",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4516.6722945869,FALSE,FALSE
"Male","18-21","India","Some college/university study without earning a bachelor’s degree","Other","Student","I am a student","0-1","No (we do not use ML methods)",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Python",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Probably not",0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3707.53287803382,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Engineering (non-computer focused)","Software Engineer","Computers/Technology","0-1","No (we do not use ML methods)",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,"Python",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"25% to 49% of my time","< 1 year","< 1 year","Definitely not",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE
"Male","18-21","Other","Master’s degree","Computer science (software engineering, etc.)","Student","I am a student","2-3","No (we do not use ML methods)",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"Java",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Maybe",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE
"Male","18-21","Philippines","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","2-3","We have well established ML methods (i.e., models in production for more than 2 years)",0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,"Java",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"25% to 49% of my time","1-2 years","< 1 year","Probably not",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5528.28802354634,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","We are exploring ML methods (and may one day put a model into production)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Probably not",1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,6655.89720755816,FALSE,FALSE
